date,open,high,low,close,volume,amount,sma_5,sma_20,rsi_14,macd_12_26_9,macdh_12_26_9,macds_12_26_9,bbl_5_2.0_2.0,bbm_5_2.0_2.0,bbu_5_2.0_2.0,bbb_5_2.0_2.0,bbp_5_2.0_2.0,north_flow,cn_10y_diff,usdcnh_ret,sin_dow,cos_dow,sin_month,cos_month
2006-03-15,1018.154,1028.965,1017.081,1028.958,1484206800,1527186460514.4,1016.067,1030.54575,58.40530708993435,3.4949070749680686,-4.557058122294908,8.051965197262977,996.7203014702766,1016.067,1035.4136985297237,3.8081540941145686,0.8331576180864843,0.0,0.0,0.0,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2006-03-16,1028.96,1029.805,1025.523,1027.616,1478433900,1519262330582.4,1020.7214,1030.9205,57.657201644569,3.52044869453016,-3.625213202186254,7.145661896716414,1004.5372034119712,1020.7214,1036.9055965880289,3.171129083416658,0.7130040858839969,0.0,0.0100000000000002,0.0,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17
2006-03-17,1027.637,1029.559,1021.081,1024.015,1500192400,1536219520486.0002,1023.745,1031.1028500000002,55.59925200894948,3.2130816022267936,-3.1460642355916963,6.35914583781849,1014.4042933886168,1023.745,1033.085706611383,1.824811180788834,0.5144528680341512,0.0,0.0,0.0,-0.9510565162951536,0.3090169943749472,1.0,6.123233995736766e-17
2006-03-20,1024.502,1037.908,1019.647,1037.659,1538991200,1596948069600.8,1027.304,1031.90385,61.243759986657246,4.02406087062468,-1.868067973755048,5.892128844379728,1013.0753798982506,1027.304,1041.5326201017494,2.770089496731136,0.8638792773280567,0.0,0.0099999999999997,0.0,0.0,1.0,1.0,6.123233995736766e-17
2006-03-21,1037.949,1047.051,1036.235,1040.757,1907766200,1985521027013.4,1031.801,1032.0009,62.41220176687605,4.860719147909094,-0.8251277571765074,5.685846905085602,1017.632557248594,1031.801,1045.9694427514055,2.746351816174989,0.8160544936779145,0.0,0.0100000000000002,0.0,0.9510565162951536,0.3090169943749474,1.0,6.123233995736766e-17
2006-03-22,1041.138,1047.939,1036.706,1047.666,1864057500,1952909664795.0,1035.5426000000002,1032.48995,64.95008083771488,6.011973135548942,0.2609009843706715,5.751072151178271,1016.1941506254424,1035.5426000000002,1054.891049374558,3.736871737494485,0.813291255679161,0.0,-0.0100000000000002,0.0,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2006-03-23,1047.349,1049.325,1042.825,1048.537,2046788500,2146133473424.5,1039.7268,1032.84815,65.26845352585156,6.914921722611098,0.9310796571462614,5.983842065464836,1019.9063991766112,1039.7268,1059.5472008233887,3.8126170881406174,0.7222508030615546,0.0,0.0100000000000002,0.0,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17
2006-03-24,1049.122,1051.757,1041.231,1042.601,2009823700,2095444199443.7,1043.444,1032.506,61.1891711000436,7.070030482017501,0.8689507332421318,6.201079748775369,1034.2157403591054,1043.444,1052.6722596408945,1.7688078403622085,0.4543250822579731,0.0,-0.0180000000000002,0.0,-0.9510565162951536,0.3090169943749472,1.0,6.123233995736766e-17
2006-03-27,1042.629,1050.707,1037.076,1050.707,1713407000,1800288728749.0002,1046.0536000000002,1032.6491,64.45612230633996,7.75761676950674,1.245229616585097,6.512387152921643,1037.6633878930422,1046.0536000000002,1054.443812106958,1.6041648548330525,0.777311225311031,0.0,-0.012,0.0,0.0,1.0,1.0,6.123233995736766e-17
2006-03-28,1050.068,1056.516,1048.636,1055.982,2227399900,2352094201201.8,1049.0986,1032.7977,66.43611032675034,8.628715806491073,1.6930629228555434,6.935652883635529,1039.3746764503355,1049.0986,1058.8225235496643,1.8537673293367287,0.853941491047481,0.0,0.02,0.0,0.9510565162951536,0.3090169943749474,1.0,6.123233995736766e-17
2006-03-29,1058.738,1074.038,1057.678,1065.294,3052634500,3251953217043.0005,1052.6242000000002,1033.23145,69.65020527051942,9.955705470151315,2.416042069212628,7.539663400938688,1035.5173577782548,1052.6242000000002,1069.7310422217456,3.250322806894504,0.8703138146645979,0.0,0.0,0.0,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2006-03-30,1065.843,1067.99,1055.137,1055.634,2201249400,2323713709119.6,1054.0436,1034.07985,62.9190807022321,10.111316112960369,2.057322169617344,8.053993943343023,1037.4627598162313,1054.0436,1070.624440183769,3.1461393406816787,0.5479589689778482,0.0,0.02,0.0,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17
2006-03-31,1053.854,1061.473,1050.222,1061.088,2227619000,2363699789472.0,1057.741,1035.0504,64.9770578343863,10.553081532677195,1.999270071467338,8.55381146120986,1046.5489982130248,1057.741,1068.9330017869752,2.116208369908172,0.6495264235882755,0.0,0.0,0.0,-0.9510565162951536,0.3090169943749472,1.0,6.123233995736766e-17
2006-04-03,1061.962,1079.366,1061.962,1079.322,2772976100,2992934110204.2,1063.464,1037.07285,70.80986541614715,12.233495106156852,2.9437469159575933,9.289748190199258,1044.0279596625337,1063.464,1082.9000403374662,3.655232398551571,0.907953464920295,0.0,0.0,0.0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2006-04-04,1080.857,1089.371,1076.198,1089.371,3114875700,3393255256184.7,1070.1418,1040.79275,73.43559883723972,14.212275027189207,3.938021469591959,10.274253557597248,1042.3931617487349,1070.1418,1097.8904382512649,5.18597409264174,0.8464890749931414,0.0,-0.02,0.0,0.9510565162951536,0.3090169943749474,0.8660254037844387,-0.4999999999999998
2006-04-05,1091.175,1100.558,1089.549,1099.97,3293691400,3622961729258.0,1077.0770000000002,1045.3277,75.89818282748293,16.446142201477187,4.937510915103951,11.508631286373236,1039.7176333030188,1077.0770000000002,1114.4363666969816,6.937176580129626,0.8063890266888483,0.0,0.0,0.0,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2006-04-06,1102.543,1109.683,1097.316,1103.237,3616704900,3990082663761.3,1086.5976,1050.27235,76.61770966309379,18.26951799670041,5.408709368261743,12.860808628438672,1052.4353912131044,1086.5976,1120.7598087868955,6.287922739180666,0.7435351897735422,0.0,-0.0099999999999997,0.0,-0.587785252292473,-0.8090169943749475,0.8660254037844387,-0.4999999999999998
2006-04-07,1102.944,1105.104,1091.894,1103.154,3257086000,3593067449244.0,1095.0108,1054.9852,76.55518009453539,19.48326805852253,5.297967544067081,14.185300514455443,1074.1177024125334,1095.0108,1115.9038975874666,3.816053245770111,0.6948777572571366,0.0,0.0299999999999998,0.0,-0.9510565162951536,0.3090169943749472,0.8660254037844387,-0.4999999999999998
2006-04-10,1104.321,1118.082,1100.69,1117.91,3206752000,3584860128320.0005,1102.7284000000002,1059.8875,79.7234714205921,21.389297103442686,5.763197271189792,15.626099832252894,1082.309053947804,1102.7284000000002,1123.1477460521965,3.703422538531928,0.8717454996157183,0.0,-0.0108999999999999,0.0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2006-04-11,1120.163,1126.089,1112.007,1123.308,3560752000,3999821207616.0,1109.5158,1065.1392999999998,80.74840078570968,23.069481715805296,5.954705506841918,17.114776208963377,1088.7382760666894,1109.5158,1130.2933239333108,3.745331780459675,0.8319019158459035,0.0,0.0009000000000001,0.0,0.9510565162951536,0.3090169943749474,0.8660254037844387,-0.4999999999999998
2006-04-12,1123.782,1123.782,1116.149,1117.073,3033384500,3388511923568.5005,1112.9364,1069.54505,75.9715716825369,23.6255866774477,5.208648374787458,18.41693830266024,1094.5192353648213,1112.9364,1131.3535646351788,3.309652669313139,0.6123028457946966,0.0,0.04,0.0,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2006-04-13,1116.837,1122.394,1093.508,1093.925,3382414600,3700107891305.0,1111.074,1072.8605,61.439835151493305,21.94547989038756,2.822833270181853,19.122646620205707,1086.8004700960223,1111.074,1135.3475299039778,4.369381320052086,0.1467551265135552,0.0,0.0099999999999997,0.0,-0.587785252292473,-0.8090169943749475,0.8660254037844387,-0.4999999999999998
2006-04-14,1091.689,1118.665,1091.673,1118.607,3352796200,3750461298893.4,1114.1646,1077.5901,68.38406374986808,22.34800044308531,2.580283058303681,19.76771738478163,1091.024485454059,1114.1646,1137.3047145459411,4.153805379553624,0.5959891531906685,0.0,-0.0394999999999998,0.0,-0.9510565162951536,0.3090169943749472,0.8660254037844387,-0.4999999999999998
2006-04-17,1120.186,1129.154,1114.527,1124.414,3570454800,4014669363487.2,1115.4654,1081.92785,69.76371621527922,22.87192394798421,2.4833652505620663,20.388558697422148,1090.6052576593122,1115.4654,1140.325542340688,4.45735785990096,0.6799788568658764,0.0,0.0095,0.0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2006-04-18,1127.506,1135.448,1119.271,1131.281,3231722300,3655986035266.3,1117.06,1086.4540499999998,71.35557197626562,23.569551492301343,2.5447942359033533,21.02475725639799,1088.8830633318798,1117.06,1145.23693666812,5.044838534746586,0.7523517756294974,0.0,-0.0100000000000002,0.0,0.9510565162951536,0.3090169943749474,0.8660254037844387,-0.4999999999999998
2006-04-19,1135.614,1140.407,1125.204,1138.241,3432289800,3906772974241.8,1121.2936,1090.9827999999998,72.91216971786281,24.402740576967744,2.702386656455804,21.70035392051194,1087.3383720196257,1121.2936,1155.2488279803745,6.056438381593278,0.7495550907476649,0.0,0.0699999999999998,0.0,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2006-04-20,1139.642,1142.538,1127.09,1134.381,3788565100,4297676266703.1,1129.3848,1095.2749999999996,70.62010258346639,24.46950991023118,2.215324791775391,22.25418511845579,1113.641239640312,1129.3848,1145.128360359688,2.787988710258539,0.6586744003850937,0.0,0.0,0.0,-0.587785252292473,-0.8090169943749475,0.8660254037844387,-0.4999999999999998
2006-04-21,1133.205,1152.888,1127.648,1149.158,4077291000,4685451570978.0,1135.495,1100.6028499999998,73.99092498215956,25.421759274922124,2.5340593251730645,22.88769994974906,1117.164548887191,1135.495,1153.8254511128089,3.228627358607301,0.8726858634278933,0.0,-0.0099999999999997,0.0,-0.9510565162951536,0.3090169943749472,0.8660254037844387,-0.4999999999999998
2006-04-24,1156.908,1160.579,1135.751,1142.698,4593621900,5249122557886.2,1139.1518,1105.2024,70.19910178324007,25.362789298256303,1.9800714788057936,23.38271781945051,1125.0720572893165,1139.1518,1153.231542710684,2.471969532187691,0.6259326989444598,0.0,0.048,0.0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2006-04-25,1139.495,1149.544,1123.099,1141.93,3861112500,4409120197125.0,1141.2816,1109.4998,69.74151404376902,24.96628815644408,1.2668562695948538,23.699431886849226,1130.266709297,1141.2816,1152.296490703,1.9302669390271407,0.5294328839696721,0.0,0.0019999999999997,0.0,0.9510565162951536,0.3090169943749474,0.8660254037844387,-0.4999999999999998
2006-04-26,1142.902,1162.021,1142.074,1155.726,4182430100,4833743209752.601,1144.7786,1114.0214,73.12987147577488,25.471658621902407,1.4177813880425454,24.05387723385986,1128.6671688035167,1144.7786,1160.8900311964835,2.81476806021416,0.8397401468092255,0.0,0.0100000000000002,0.0,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2006-04-27,1157.379,1159.898,1145.26,1155.268,3198045100,3694599166586.8,1148.956,1119.0031,72.8382640453565,25.540793218806584,1.1895327879573756,24.35126043084921,1135.755913333656,1148.956,1162.1560866663442,2.297753206623069,0.7390893393182577,0.0,-0.0100000000000002,0.0,-0.587785252292473,-0.8090169943749475,0.8660254037844387,-0.4999999999999998
2006-04-28,1143.587,1173.88,1133.193,1172.347,4080185800,4783393582072.6,1153.5938,1124.56605,76.58742883885357,26.66632268112403,1.852049800219856,24.814272880904173,1128.8189252112354,1153.5938,1178.3686747887648,4.295251030087833,0.8784721448623503,0.0,-0.04,0.0,-0.9510565162951536,0.3090169943749472,0.8660254037844387,-0.4999999999999998
2006-05-08,1179.581,1218.859,1179.581,1218.445,4491282100,5472380218334.5,1168.7432,1131.5222000000003,83.29128168871603,30.921591374607715,4.885854794962832,26.035736579644883,1109.134203172349,1168.7432,1228.352196827651,10.200529393908052,0.9168984771183456,0.0,-0.04,0.0,0.0,1.0,0.4999999999999999,-0.8660254037844387
2006-05-09,1226.315,1252.759,1222.679,1251.611,5599386100,7008253236007.101,1190.6794,1139.6342000000002,86.32513230028725,36.548829338167934,8.410474206818439,28.138355131349496,1105.266445870086,1190.6794,1276.092354129914,14.346927330717898,0.8566882835320422,0.0,-0.04,0.0,0.9510565162951536,0.3090169943749474,0.4999999999999999,-0.8660254037844387
2006-05-10,1257.984,1273.684,1243.472,1265.933,5566704300,7047074674611.9,1212.7208,1147.93235,87.38992254857921,41.68361886131993,10.836210983976343,30.847407877343585,1116.244791040266,1212.7208,1309.196808959734,15.910671105786909,0.7757794428571825,0.0,-0.02,0.0,0.5877852522924732,-0.8090169943749473,0.4999999999999999,-0.8660254037844387
2006-05-11,1267.219,1294.868,1254.348,1255.035,6113372500,7672496455537.501,1232.6742000000002,1155.52225,82.14828200956178,44.36221898502822,10.811848886147708,33.550370098880514,1156.4731715240107,1232.6742000000002,1308.8752284759896,12.363531008597317,0.6467224291273556,0.0,0.0,0.0,-0.587785252292473,-0.8090169943749475,0.4999999999999999,-0.8660254037844387
2006-05-12,1255.234,1296.379,1252.677,1296.257,5492033100,7119086350106.7,1257.4562,1165.1774,85.65352432080692,49.24364963482776,12.554623628757795,36.689026006069966,1201.4270958058546,1257.4562,1313.4853041941456,8.91149993043821,0.8462557590208117,0.0,0.0,0.0,-0.9510565162951536,0.3090169943749472,0.4999999999999999,-0.8660254037844387
2006-05-15,1312.137,1352.412,1301.797,1352.155,7353400500,9942937253077.5,1284.1982000000005,1176.8896499999998,88.85053421706317,56.96605086034219,16.22161988341778,40.74443097692441,1200.4749852217906,1284.1982000000005,1367.92141477821,13.038986470812633,0.9058420366443368,0.0,0.02,0.0,0.0,1.0,0.4999999999999999,-0.8660254037844387
2006-05-16,1368.134,1387.397,1322.136,1331.127,7965817000,10603514085759.0,1300.1014000000002,1187.2806,81.49341716885482,60.68973215257893,15.956240940523614,44.73349121205531,1217.1230624220627,1300.1014000000002,1383.0797375779375,12.764902426524191,0.6869499974668622,0.0,0.0099999999999997,0.0,0.9510565162951536,0.3090169943749474,0.4999999999999999,-0.8660254037844387
2006-05-17,1331.686,1356.132,1306.871,1335.523,6182328700,8256642172410.1,1314.0194,1198.2031,81.8321027332602,63.26620345387437,14.826169793455245,48.440033660419125,1236.5335233823992,1314.0194,1391.505276617601,11.793718816876064,0.6387581901287751,0.0,-0.0099999999999997,0.0,0.5877852522924732,-0.8090169943749473,0.4999999999999999,-0.8660254037844387
2006-05-18,1322.652,1340.523,1301.109,1331.201,5205636300,6929748248196.3,1329.2526,1210.0669,80.27659857739295,64.21904902094207,12.623212288418344,51.59583673252372,1288.511256143936,1329.2526,1369.993943856064,6.129962635553856,0.5239118278337054,0.0,-0.02,0.0,-0.587785252292473,-0.8090169943749475,0.4999999999999999,-0.8660254037844387
2006-05-19,1334.069,1371.222,1329.317,1366.097,6712386900,9169771606929.3,1343.2206,1222.4414,83.07412481257218,67.0174659293748,12.337303357480856,54.68016257189394,1312.3477612708189,1343.2206,1374.093438729181,4.59683818565335,0.8704939510207289,0.0,0.0,0.0,-0.9510565162951536,0.3090169943749472,0.4999999999999999,-0.8660254037844387
2006-05-22,1366.316,1387.571,1360.348,1373.674,6626217200,9102262285992.8,1347.5243999999998,1234.9044,83.61747463035199,69.05065905217111,11.496397184221742,57.55426186794937,1306.195175869876,1347.5243999999998,1388.8536241301235,6.134096589289776,0.8163572574901117,0.0,-0.0099999999999997,0.0,0.0,1.0,0.4999999999999999,-0.8660254037844387
2006-05-23,1365.1,1365.1,1316.549,1317.654,5687238800,7493812953775.2,1344.8298,1244.22305,66.59569236991949,65.38788262071876,6.266896602215503,59.12098601850325,1296.921904087134,1344.8298,1392.737695912866,7.124752279116067,0.2163745194588924,0.0,0.0099999999999997,0.0,0.9510565162951536,0.3090169943749474,0.4999999999999999,-0.8660254037844387
2006-05-24,1325.683,1351.308,1277.332,1308.242,5117663200,6695141940094.399,1339.3736,1252.7231000000002,64.22994150470677,61.02221011606844,1.5209792780521454,59.50123083801629,1281.0780900425598,1339.3736,1397.6691099574405,8.70489159371819,0.2329845812934106,0.0,0.02,0.0,0.5877852522924732,-0.8090169943749473,0.4999999999999999,-0.8660254037844387
2006-05-25,1304.695,1316.475,1285.728,1307.697,3404643600,4452242221789.199,1334.6727999999998,1261.3889,64.08797082640314,56.86292584472062,-2.11064399463654,58.97356983935716,1269.6766887717267,1334.6727999999998,1399.668911228273,9.739632249682934,0.2924814308870101,0.0,-0.02,0.0,-0.587785252292473,-0.8090169943749475,0.4999999999999999,-0.8660254037844387
2006-05-26,1312.236,1331.452,1309.46,1331.02,3638566500,4843004782830.0,1327.6573999999998,1270.482,67.40801967530277,54.8167410071153,-3.3254630657934925,58.14220407290879,1272.8461065359877,1327.6573999999998,1382.4686934640122,8.256842987356883,0.5306743354105296,0.0,0.0,0.0,-0.9510565162951536,0.3090169943749472,0.4999999999999999,-0.8660254037844387
2006-05-29,1339.896,1366.843,1330.628,1366.292,4448001100,6077268318921.199,1326.181,1281.6617,71.67315735986354,55.40263333084749,-2.191656593649036,57.59428992449653,1277.513927476598,1326.181,1374.8480725234022,7.339431423523955,0.912095878385864,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,-0.8660254037844387
2006-05-30,1375.298,1384.684,1360.548,1378.756,4476102700,6171453454241.2,1338.4013999999995,1293.5029999999997,73.01692973292364,56.22457593968761,-1.0957711878471343,57.320347127534745,1272.726336519269,1338.4013999999995,1404.0764634807308,9.813956183956634,0.807229242434157,0.0,0.0299999999999998,0.0,0.9510565162951536,0.3090169943749474,0.4999999999999999,-0.8660254037844387
2006-05-31,1377.449,1386.942,1355.007,1365.451,4733588300,6463482877823.3,1349.8432000000005,1303.98925,69.24092507346364,55.166444639608926,-1.7231219903406585,56.889566629949584,1290.845475647293,1349.8432000000005,1408.8409243527076,8.741418907426777,0.6322745933952582,0.0,-0.0099999999999997,0.0,0.5877852522924732,-0.8090169943749473,0.4999999999999999,-0.8660254037844387
2006-06-01,1364.178,1403.265,1362.936,1402.879,5349345300,7504484185118.699,1368.8796000000002,1316.3698,73.40712968250445,56.69445636017849,-0.1560882158168794,56.85054457599537,1316.8670749584494,1368.8796000000002,1420.892125041551,7.5992841213428575,0.8268385833300621,0.0,0.0,0.0,-0.587785252292473,-0.8090169943749475,1.2246467991473532e-16,-1.0
2006-06-02,1406.617,1411.78,1382.004,1390.116,6410916200,8911917184279.2,1380.6988000000003,1327.25825,69.92884967117196,56.227394815209664,-0.498519808628572,56.72591462383824,1348.6914463012338,1380.6988000000003,1412.706153698767,4.636399147846953,0.6471099436808883,0.0,0.0099999999999997,0.0,-0.9510565162951536,0.3090169943749472,1.2246467991473532e-16,-1.0
2006-06-05,1391.461,1403.304,1362.723,1403.163,5510181900,7731683365349.7,1388.0730000000003,1336.49415,71.41970526041264,56.26148169803787,-0.3715463406403003,56.63302803867817,1355.6745284620108,1388.0730000000003,1420.4714715379898,4.668122143142256,0.7328813564909319,0.0,0.02,0.0,0.0,1.0,1.2246467991473532e-16,-1.0
2006-06-06,1400.267,1413.108,1391.895,1399.142,4683527800,6552920453147.601,1392.1502000000005,1343.8707000000002,70.26353020243533,55.326267925917136,-1.0454080902088307,56.37167601612597,1360.49171881726,1392.1502000000005,1423.8086811827404,4.548141598907956,0.6104253858490791,0.0,-0.02,0.0,0.9510565162951536,0.3090169943749474,1.2246467991473532e-16,-1.0
2006-06-07,1398.184,1398.184,1319.698,1320.233,5204764700,6871502114175.1,1383.1066,1346.5857,52.35251377346695,47.66831676056995,-6.962687404444814,54.631004165014765,1312.0252219801705,1383.1066,1454.18797801983,10.27851042281626,0.0577350794855153,0.0,-0.0099999999999997,0.0,0.5877852522924732,-0.8090169943749473,1.2246467991473532e-16,-1.0
2006-06-08,1309.07,1331.885,1286.899,1325.979,4567750900,6056741770631.101,1367.7266,1350.1329000000003,53.28632284074364,41.58363916081839,-10.4378920033571,52.02153116417549,1285.6141455171507,1367.7266,1449.8390544828492,12.007144480899797,0.2457900859076151,0.0,0.0299999999999998,0.0,-0.587785252292473,-0.8090169943749475,1.2246467991473532e-16,-1.0
2006-06-09,1320.813,1329.835,1293.046,1294.185,3739262300,4839297179725.5,1348.5404,1350.0293,47.714093275129336,33.80628048111771,-14.572200546446226,48.378481027563936,1249.5000772662872,1348.5404,1447.580722733713,14.688521416742551,0.225589545249443,0.0,0.0,0.0,-0.9510565162951536,0.3090169943749472,1.2246467991473532e-16,-1.0
2006-06-12,1283.827,1308.121,1275.399,1297.67,2503333100,3248500263877.0,1327.4418,1347.30505,48.351640088818414,27.605657236553043,-16.618259032808716,44.22391626936176,1242.6632644924907,1327.4418,1412.2203355075094,12.773220717851332,0.3244142823311514,0.0,-0.02,0.0,0.0,1.0,1.2246467991473532e-16,-1.0
2006-06-13,1296.408,1312.132,1284.62,1298.276,2782303100,3612197339455.6,1307.2686000000003,1345.6625,48.46930526746013,22.48136657785949,-17.394039753201817,39.875406331061306,1277.9030538413124,1307.2686000000003,1336.6341461586885,4.49265685088557,0.3468851907026466,0.0,0.02,0.0,0.9510565162951536,0.3090169943749474,1.2246467991473532e-16,-1.0
2006-06-14,1291.69,1291.69,1269.516,1283.88,2880166100,3697787652468.001,1299.9980000000005,1343.08035,45.79992708126181,17.062012169163836,-18.250715329517973,35.31272749868181,1268.7413507554309,1299.9980000000005,1331.2546492445697,4.808722666430166,0.2421668606592478,0.0,0.0300000000000002,0.0,0.5877852522924732,-0.8090169943749473,1.2246467991473532e-16,-1.0
2006-06-15,1283.721,1300.111,1280.501,1285.385,2324130200,2987402097127.0,1291.8792,1340.78955,46.13392058876639,12.741697322816435,-18.056824140692303,30.79852146350873,1278.243549564541,1291.8792,1305.5148504354593,2.110979174439713,0.2618668786377773,0.0,0.0099999999999997,0.0,-0.587785252292473,-0.8090169943749475,1.2246467991473532e-16,-1.0
2006-06-16,1290.003,1318.019,1290.003,1318.01,2840803200,3744207025632.0,1296.6442000000002,1338.3852,52.90845968708483,11.8141948383809,-15.187461300102273,27.00165613848317,1269.259773170175,1296.6442000000002,1324.0286268298253,4.223892233478557,0.8901085849408716,0.0,0.0100000000000002,0.0,-0.9510565162951536,0.3090169943749472,1.2246467991473532e-16,-1.0
2006-06-19,1306.263,1341.99,1294.904,1334.893,3072625800,4101626672039.4,1304.0888,1336.4461500000002,55.99286382607687,12.29967642649126,-11.761583769593528,24.06126019608479,1260.103405574145,1304.0888,1348.074194425855,6.745766764633669,0.8501639624026316,0.0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0
2006-06-20,1333.619,1341.244,1323.784,1338.223,2779705800,3719866234793.4,1312.0782000000004,1337.4746,56.59671549820454,12.805513267016522,-9.004597543254611,21.810110810271134,1259.667157968783,1312.0782000000004,1364.4892420312178,7.989011940175126,0.7494207230646838,0.0,0.02,0.0,0.9510565162951536,0.3090169943749474,1.2246467991473532e-16,-1.0
2006-06-21,1336.842,1347.002,1320.411,1333.532,3244547900,4326708450182.8,1322.0086,1338.7391,55.44258082862102,12.6816815806244,-7.302743383717388,19.984424964341788,1278.2024342559173,1322.0086,1365.814765744083,6.627213430242861,0.6315271469696746,0.0,-0.02,0.0,0.5877852522924732,-0.8090169943749473,1.2246467991473532e-16,-1.0
2006-06-22,1331.926,1341.73,1326.146,1331.553,2595315700,3455800406282.1,1331.2422,1339.9319,54.93363838831127,12.28227291942676,-6.161721635932025,18.443994555358785,1315.6700836763248,1331.2422,1346.8143163236757,2.339486582332703,0.5099793757489289,0.0,0.0499999999999998,0.0,-0.587785252292473,-0.8090169943749475,1.2246467991473532e-16,-1.0
